MARKET_ID,CITY,CAT,DEPT CODE,DEPARTMENT NAME,CLIENT_UPC,UNIQUE_ID,BRAND,ITEM_DESCRIPTION,RICHTER,VENDOR .,VELOCITY,MSRP,PRICES REQUIRED,RETAILER,RETAIL,PRICE,NEXCOM_WEIGHTED_RETAIL,COMP_WEIGHTED_RETAIL
1,NORFOLK,,C9,LAWN & GARDEN,088883002185,088883002185,Yeti,Yeti Rambler 20oz W/MS Lid Stainless,10987982,,916,,2,DICKS SPORTING GOODS,29.99,26.99,24722.84,27470.84
1,NORFOLK,,C9,LAWN & GARDEN,004650076087,004650076087,OFF! - SC Johnson,OFF! Powerpad Mosquito Lamp,9468119,76087,780,,2,HOME DEPOT,12.97,10.99,8572.2,10116.6
1,NORFOLK,,C9,LAWN & GARDEN,003422341178,003422341178,Igloo,Igloo 1/2 Gallon Sport Cooler Majestic Blue,12834017,41178,700,,2,WALMART SUPERCENTER,4.92,5.99,4193,3444
1,NORFOLK,,C9,LAWN & GARDEN,004650075204,004650075204,OFF! - SC Johnson,OFF! Mosquito coil Starter,8932373,75204,1214,,2,HOME DEPOT,7.86,7.49,9092.86,9542.04
7,EVERETT,,C9,LAWN & GARDEN,063486892036,063486892036,Traeger,Traeger Pro Series 22 Bronze,12847950,,260,649.99,2,TRUE VALUE,649.99,599.99,155997.4,168997.4
1,NORFOLK,,C9,LAWN & GARDEN,004650075204,004650075204,OFF! - SC Johnson,OFF! Mosquito coil Starter,8932373,75204,1214,,2,TRACTOR SUPPLY CO,7.48,7.49,9092.86,9080.72
7,EVERETT,,C9,LAWN & GARDEN,063486892036,063486892036,Traeger,Traeger Pro Series 22 Bronze,12847950,,260,649.99,2,HOME DEPOT,699.99,599.99,155997.4,181997.4
19,BETHESDA,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,ACE HARDWARE,299.99,269.99,63447.65,70497.65
28,GREAT LAKES,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,ACE HARDWARE,299.99,269.99,63447.65,70497.65
28,GREAT LAKES,,C9,LAWN & GARDEN,007792403247,007792403247,Weber,"Weber Charcoal Grill 22"" Original Kettle Premium - Black",413278,14401001,1014,165,2,LOWES,165,149.99,152089.86,167310
7,EVERETT,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,ACE HARDWARE,299.99,269.99,63447.65,70497.65
28,GREAT LAKES,,C9,LAWN & GARDEN,063486892036,063486892036,Traeger,Traeger Pro Series 22 Bronze,12847950,,260,649.99,2,HOME DEPOT,599.99,599.99,155997.4,155997.4
28,GREAT LAKES,,C9,LAWN & GARDEN,063486892036,063486892036,Traeger,Traeger Pro Series 22 Bronze,12847950,,260,649.99,2,ACE HARDWARE,649.99,599.99,155997.4,168997.4
39,PENSACOLA,,C9,LAWN & GARDEN,003422345004,003422345004,Igloo,Igloo Wheelie Cool 38 Rolling Cooler,3981624,45004,2192,,2,WINN DIXIE,34.99,24.99,54778.08,76698.08
39,PENSACOLA,,C9,LAWN & GARDEN,003422341178,003422341178,Igloo,Igloo 1/2 Gallon Sport Cooler Majestic Blue,12834017,41178,700,,2,PUBLIX SUPER MARKET,9.99,5.99,4193,6993
34,JACKSONVILLE,,C9,LAWN & GARDEN,088883002185,088883002185,Yeti,Yeti Rambler 20oz W/MS Lid Stainless,10987982,,916,,2,DICKS SPORTING GOODS,29.99,26.99,24722.84,27470.84
34,JACKSONVILLE,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,DICKS SPORTING GOODS,299.99,269.99,63447.65,70497.65
34,JACKSONVILLE,,C9,LAWN & GARDEN,007792407922,007792407922,Weber,WEBER Genesis II® E-310 LP Black,12874865,61011001,280,749.99,2,TRUE VALUE,849,674.99,188997.2,237720
28,GREAT LAKES,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,DICKS SPORTING GOODS,299.99,269.99,63447.65,70497.65
34,JACKSONVILLE,,C9,LAWN & GARDEN,007792403247,007792403247,Weber,"Weber Charcoal Grill 22"" Original Kettle Premium - Black",413278,14401001,1014,165,2,LOWES,165,149.99,152089.86,167310
28,GREAT LAKES,,C9,LAWN & GARDEN,088883002185,088883002185,Yeti,Yeti Rambler 20oz W/MS Lid Stainless,10987982,,916,,2,DICKS SPORTING GOODS,29.99,26.99,24722.84,27470.84
39,PENSACOLA,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,TRACTOR SUPPLY CO,299.99,269.99,63447.65,70497.65
28,GREAT LAKES,,C9,LAWN & GARDEN,088883002185,088883002185,Yeti,Yeti Rambler 20oz W/MS Lid Stainless,10987982,,916,,2,ACE HARDWARE,29.99,26.99,24722.84,27470.84
19,BETHESDA,,C9,LAWN & GARDEN,088883002185,088883002185,Yeti,Yeti Rambler 20oz W/MS Lid Stainless,10987982,,916,,2,GOLF GALAXY,29.99,26.99,24722.84,27470.84
19,BETHESDA,,C9,LAWN & GARDEN,088883002185,088883002185,Yeti,Yeti Rambler 20oz W/MS Lid Stainless,10987982,,916,,2,ACE HARDWARE,29.99,26.99,24722.84,27470.84
34,JACKSONVILLE,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,TRACTOR SUPPLY CO,299.99,269.99,63447.65,70497.65
34,JACKSONVILLE,,C9,LAWN & GARDEN,088883002185,088883002185,Yeti,Yeti Rambler 20oz W/MS Lid Stainless,10987982,,916,,2,TRACTOR SUPPLY CO,34.99,26.99,24722.84,32050.84
34,JACKSONVILLE,,C9,LAWN & GARDEN,007792403247,007792403247,Weber,"Weber Charcoal Grill 22"" Original Kettle Premium - Black",413278,14401001,1014,165,2,TURNER ACE HARDWARE,165,149.99,152089.86,167310
34,JACKSONVILLE,,C9,LAWN & GARDEN,007792407922,007792407922,Weber,WEBER Genesis II® E-310 LP Black,12874865,61011001,280,749.99,2,HOME DEPOT,799,674.99,188997.2,223720
34,JACKSONVILLE,,C9,LAWN & GARDEN,004650075204,004650075204,OFF! - SC Johnson,OFF! Mosquito coil Starter,8932373,75204,1214,,2,HOME DEPOT,6.98,7.49,9092.86,8473.72
34,JACKSONVILLE,,C9,LAWN & GARDEN,003422345004,003422345004,Igloo,Igloo Wheelie Cool 38 Rolling Cooler,3981624,45004,2192,,2,WINN DIXIE,29.99,24.99,54778.08,65738.08
34,JACKSONVILLE,,C9,LAWN & GARDEN,003422345004,003422345004,Igloo,Igloo Wheelie Cool 38 Rolling Cooler,3981624,45004,2192,,2,PUBLIX SUPER MARKET,34.99,24.99,54778.08,76698.08
34,JACKSONVILLE,,C9,LAWN & GARDEN,003422341178,003422341178,Igloo,Igloo 1/2 Gallon Sport Cooler Majestic Blue,12834017,41178,700,,2,WALMART SUPERCENTER,7.47,5.99,4193,5229
28,GREAT LAKES,,C9,LAWN & GARDEN,004650076087,004650076087,OFF! - SC Johnson,OFF! Powerpad Mosquito Lamp,9468119,76087,780,,2,LOWES,11.89,10.99,8572.2,9274.2
28,GREAT LAKES,,C9,LAWN & GARDEN,007792403247,007792403247,Weber,"Weber Charcoal Grill 22"" Original Kettle Premium - Black",413278,14401001,1014,165,2,TRUE VALUE,179.99,149.99,152089.86,182509.86
28,GREAT LAKES,,C9,LAWN & GARDEN,003422341178,003422341178,Igloo,Igloo 1/2 Gallon Sport Cooler Majestic Blue,12834017,41178,700,,2,Meijer Supermarket,7.99,5.99,4193,5593
39,PENSACOLA,,C9,LAWN & GARDEN,003422345004,003422345004,Igloo,Igloo Wheelie Cool 38 Rolling Cooler,3981624,45004,2192,,2,PUBLIX SUPER MARKET,34.99,24.99,54778.08,76698.08
34,JACKSONVILLE,,C9,LAWN & GARDEN,004650075204,004650075204,OFF! - SC Johnson,OFF! Mosquito coil Starter,8932373,75204,1214,,2,TRACTOR SUPPLY CO,7.48,7.49,9092.86,9080.72
34,JACKSONVILLE,,C9,LAWN & GARDEN,003422341178,003422341178,Igloo,Igloo 1/2 Gallon Sport Cooler Majestic Blue,12834017,41178,700,,2,WINN DIXIE,8.99,5.99,4193,6293
34,JACKSONVILLE,,C9,LAWN & GARDEN,004650076087,004650076087,OFF! - SC Johnson,OFF! Powerpad Mosquito Lamp,9468119,76087,780,,2,TURNER ACE HARDWARE,12.99,10.99,8572.2,10132.2
34,JACKSONVILLE,,C9,LAWN & GARDEN,004650076087,004650076087,OFF! - SC Johnson,OFF! Powerpad Mosquito Lamp,9468119,76087,780,,2,HOME DEPOT,12.99,10.99,8572.2,10132.2
28,GREAT LAKES,,C9,LAWN & GARDEN,004650075204,004650075204,OFF! - SC Johnson,OFF! Mosquito coil Starter,8932373,75204,1214,,2,ACE HARDWARE,9.99,7.49,9092.86,12127.86
34,JACKSONVILLE,,C9,LAWN & GARDEN,063486892036,063486892036,Traeger,Traeger Pro Series 22 Bronze,12847950,,260,649.99,2,HOME DEPOT,699.99,599.99,155997.4,181997.4
7,EVERETT,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,DICKS SPORTING GOODS,299.99,269.99,63447.65,70497.65
34,JACKSONVILLE,,C9,LAWN & GARDEN,007792403247,007792403247,Weber,"Weber Charcoal Grill 22"" Original Kettle Premium - Black",413278,14401001,1014,165,2,HOME DEPOT,165,149.99,152089.86,167310
28,GREAT LAKES,,C9,LAWN & GARDEN,004650075204,004650075204,OFF! - SC Johnson,OFF! Mosquito coil Starter,8932373,75204,1214,,2,HOME DEPOT,6.98,7.49,9092.86,8473.72
28,GREAT LAKES,,C9,LAWN & GARDEN,004650076087,004650076087,OFF! - SC Johnson,OFF! Powerpad Mosquito Lamp,9468119,76087,780,,2,BLAINS FARM AND FLEET,11.99,10.99,8572.2,9352.2
39,PENSACOLA,,C9,LAWN & GARDEN,001439453045,001439453045,Yeti,Yeti Tundra 45 White,10389427,1045020000,235,,2,Dicks Sporting Goods,299.99,269.99,63447.65,70497.65
34,JACKSONVILLE,,C9,LAWN & GARDEN,063486892036,063486892036,Traeger,Traeger Pro Series 22 Bronze,12847950,,260,649.99,2,TRACTOR SUPPLY CO,649.99,599.99,155997.4,168997.4
51,SAN DIEGO,,C1,LUGGAGE,004984524807,004984524807,American Tourister,"American Tourister Zoom 28"" Spinner Upright",11205757,,180,139.99,1,MACYS,220,109.99,19798.2,39600
51,SAN DIEGO,,C1,LUGGAGE,004984524779,004984524779,American Tourister,"American Tourister Zoom 21"" Spinner Upright",11205747,,156,99.99,1,MACYS,275,79.99,12478.44,42900
51,SAN DIEGO,,C1,LUGGAGE,088376408122,088376408122,Under Armour,UA Hustle II Backpack Black,8694685,,1586,54.99,1,DICKS SPORTING GOODS,65,44.99,71354.14,103090
39,PENSACOLA,,C1,LUGGAGE,088376408122,088376408122,Under Armour,UA Hustle II Backpack Black,8694685,,1586,54.99,1,Dicks Sporting Goods,55,44.99,71354.14,87230
67,PEARL HARBOR,,C1,LUGGAGE,004984524807,004984524807,American Tourister,"American Tourister Zoom 28"" Spinner Upright",11205757,,180,139.99,1,MACYS,220,109.99,19798.2,39600
67,PEARL HARBOR,,C1,LUGGAGE,004984524779,004984524779,American Tourister,"American Tourister Zoom 21"" Spinner Upright",11205747,,156,99.99,1,MACYS,275,79.99,12478.44,42900
1,NORFOLK,,C1,LUGGAGE,004984524807,004984524807,American Tourister,"American Tourister Zoom 28"" Spinner Upright",11205757,,180,139.99,1,MACYS,220,109.99,19798.2,39600
1,NORFOLK,,C1,LUGGAGE,088376408122,088376408122,Under Armour,UA Hustle II Backpack Black,8694685,,1586,54.99,1,DICKS SPORTING GOODS,55,44.99,71354.14,87230
1,NORFOLK,,C1,LUGGAGE,004984524779,004984524779,American Tourister,"American Tourister Zoom 21"" Spinner Upright",11205747,,156,99.99,1,MACYS,275,79.99,12478.44,42900
19,BETHESDA,,C1,LUGGAGE,004984524807,004984524807,American Tourister,"American Tourister Zoom 28"" Spinner Upright",11205757,,180,139.99,1,MACYS,220,109.99,19798.2,39600
7,EVERETT,,C1,LUGGAGE,088376408122,088376408122,Under Armour,UA Hustle II Backpack Black,8694685,,1586,54.99,1,SPORTSMAN'S WAREHOUSE,55,44.99,71354.14,87230
19,BETHESDA,,C1,LUGGAGE,004984524779,004984524779,American Tourister,"American Tourister Zoom 21"" Spinner Upright",11205747,,156,99.99,1,MACYS,275,79.99,12478.44,42900
28,GREAT LAKES,,C1,LUGGAGE,088376408122,088376408122,Under Armour,UA Hustle II Backpack Black,8694685,,1586,54.99,1,DICKS SPORTING GOODS,54.99,44.99,71354.14,87214.14
19,BETHESDA,,C1,LUGGAGE,088376408122,088376408122,Under Armour,UA Hustle II Backpack Black,8694685,,1586,54.99,1,MODELLS SPORTING GOODS,55,44.99,71354.14,87230
28,GREAT LAKES,,C1,LUGGAGE,004984524779,004984524779,American Tourister,"American Tourister Zoom 21"" Spinner Upright",11205747,,156,99.99,1,MACYS,275,79.99,12478.44,42900
28,GREAT LAKES,,C1,LUGGAGE,004984524807,004984524807,American Tourister,"American Tourister Zoom 28"" Spinner Upright",11205757,,180,139.99,1,MACYS,220,109.99,19798.2,39600
34,JACKSONVILLE,,C1,LUGGAGE,088376408122,088376408122,Under Armour,UA Hustle II Backpack Black,8694685,,1586,54.99,1,ACADEMY SPORTS & OUTDOORS,54.99,44.99,71354.14,87214.14
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,LONGS DRUG,4.99,4.49,44769.79,49755.29
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,RALPHS,4.29,3.79,94003.37,106404.87
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,SAFEWAY SUPER STORE,7.99,4.49,44769.79,79668.29
39,PENSACOLA,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,PUBLIX SUPER MARKET,3.99,3.49,85103.65,97296.15
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,ALBERTSONS,8.99,6.99,32419.62,41695.62
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,WALMART SUPERCENTER,5.97,6.99,32419.62,27688.86
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,CVS PHARMACY,10.49,6.99,32419.62,48652.62
39,PENSACOLA,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,WALGREENS,3.79,2.99,75162.62,95273.02
39,PENSACOLA,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,WALMART SUPERCENTER,3.84,2.99,75162.62,96529.92
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,WALMART STORE,4.88,3.49,85103.65,118998.8
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,WALMART STORE,4.64,4.49,44769.79,46265.44
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,WALMART STORE,6.56,6.99,32419.62,30425.28
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,LONGS DRUG,4.69,2.99,75162.62,117897.22
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,001018104180,001018104180,E.T. Brown Drug Co.,Palmer's Cocoa Butter lotion 8.5 oz.,432828,4180,19947,,3,TIMES SUPER MARKET,6.79,3.99,79588.53,135440.13
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,001018104180,001018104180,E.T. Brown Drug Co.,Palmer's Cocoa Butter lotion 8.5 oz.,432828,4180,19947,,3,WALMART STORE,4.37,3.99,79588.53,87168.39
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,WALMART STORE,3.84,2.99,75162.62,96529.92
39,PENSACOLA,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,WALMART SUPERCENTER,4.64,4.49,44769.79,46265.44
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,001018104180,001018104180,E.T. Brown Drug Co.,Palmer's Cocoa Butter lotion 8.5 oz.,432828,4180,19947,,3,LONGS DRUG,6.49,3.99,79588.53,129456.03
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,SAFEWAY SUPER STORE,4.99,3.49,85103.65,121681.15
39,PENSACOLA,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,PUBLIX SUPER MARKET,2.99,2.99,75162.62,75162.62
39,PENSACOLA,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,WALMART SUPERCENTER,3.48,3.79,94003.37,86314.44
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,WALMART SUPERCENTER,4.64,4.49,44769.79,46265.44
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,RALPHS,6.29,4.49,44769.79,62717.59
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,LONGS DRUG,5.39,3.79,94003.37,133688.17
39,PENSACOLA,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,CVS PHARMACY,5.19,3.49,85103.65,126558.15
39,PENSACOLA,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,WALMART SUPERCENTER,3.63,3.49,85103.65,88517.55
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,WALMART STORE,3.48,3.79,94003.37,86314.44
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,SAFEWAY SUPER STORE,5.99,3.79,94003.37,148569.97
39,PENSACOLA,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,PUBLIX SUPER MARKET,4.19,3.79,94003.37,103924.57
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,030997232410,030997232410,Revlon Gov't Sales,Deluxe Nail Clipper,45318,,4908,,3,RITE AID,3.29,1.99,9766.92,16147.32
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,TARGET STORE,3.89,3.79,94003.37,96483.67
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,030997232410,030997232410,Revlon Gov't Sales,Deluxe Nail Clipper,45318,,4908,,3,WALMART SUPERCENTER,2.27,1.99,9766.92,11141.16
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,CVS PHARMACY,4.99,3.79,94003.37,123766.97
39,PENSACOLA,,D8,MASS BEAUTY AIDS,030521309100,030521309100,Unilever,Vaseline Aloe Fresh Hydrating Lotion 10 oz.,4234575,,24803,,3,WALGREENS,4.49,3.79,94003.37,111365.47
39,PENSACOLA,,D8,MASS BEAUTY AIDS,030997232410,030997232410,Revlon Gov't Sales,Deluxe Nail Clipper,45318,,4908,,3,PUBLIX SUPER MARKET,2.49,1.99,9766.92,12220.92
39,PENSACOLA,,D8,MASS BEAUTY AIDS,030997232410,030997232410,Revlon Gov't Sales,Deluxe Nail Clipper,45318,,4908,,3,WALGREENS,3.79,1.99,9766.92,18601.32
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,004138809709,004138809709,Blistex Inc.,Stridex Maximum Medicated Pads 90 ct.,9022356,,690,,3,RALPHS,6.99,6.49,4478.1,4823.1
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,004138809709,004138809709,Blistex Inc.,Stridex Maximum Medicated Pads 90 ct.,9022356,,690,,3,WALMART SUPERCENTER,3.97,6.49,4478.1,2739.3
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,004138809709,004138809709,Blistex Inc.,Stridex Maximum Medicated Pads 90 ct.,9022356,,690,,3,CVS PHARMACY,7.29,6.49,4478.1,5030.1
39,PENSACOLA,,D8,MASS BEAUTY AIDS,030997232410,030997232410,Revlon Gov't Sales,Deluxe Nail Clipper,45318,,4908,,3,CVS PHARMACY,3.89,1.99,9766.92,19092.12
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,LONGS DRUG,9.99,6.99,32419.62,46333.62
39,PENSACOLA,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,CVS PHARMACY,4.69,4.49,44769.79,46763.99
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,030997232410,030997232410,Revlon Gov't Sales,Deluxe Nail Clipper,45318,,4908,,3,WALGREENS,2.99,1.99,9766.92,14674.92
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,WALMART SUPERCENTER,4.28,3.49,85103.65,104367.8
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,SAFEWAY SUPER STORE,9.99,6.99,32419.62,46333.62
39,PENSACOLA,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,WALGREENS,9.49,6.99,32419.62,44014.62
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,SAFEWAY SUPER STORE,3.99,2.99,75162.62,100300.62
39,PENSACOLA,,D8,MASS BEAUTY AIDS,004138809709,004138809709,Blistex Inc.,Stridex Maximum Medicated Pads 90 ct.,9022356,,690,,3,CVS PHARMACY,7.29,6.49,4478.1,5030.1
39,PENSACOLA,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,WINN DIXIE,5.99,6.99,32419.62,27781.62
67,PEARL HARBOR,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,LONGS DRUG,5.29,3.49,85103.65,128996.65
39,PENSACOLA,,D8,MASS BEAUTY AIDS,083997700922,083997700922,Reckitt Benckiser,Clearasil Ultra Daily Face Wash 6.78 oz.,4839977,,4638,,3,WALMART SUPERCENTER,5.97,6.99,32419.62,27688.86
39,PENSACOLA,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,PUBLIX SUPER MARKET,4.59,4.49,44769.79,45766.89
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,RALPHS,4.49,3.49,85103.65,109488.65
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,007704310450,007704310450,Unilever,St. Ives Naturally Clear Apricot Scrub 6 oz.,967541,10550,24385,,3,RITE AID,4.59,3.49,85103.65,111927.15
39,PENSACOLA,,D8,MASS BEAUTY AIDS,004138809709,004138809709,Blistex Inc.,Stridex Maximum Medicated Pads 90 ct.,9022356,,690,,3,WINN DIXIE,3.99,6.49,4478.1,2753.1
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,001018104180,001018104180,E.T. Brown Drug Co.,Palmer's Cocoa Butter lotion 8.5 oz.,432828,4180,19947,,3,VONS MARKET,5.49,3.99,79588.53,109509.03
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,001018104180,001018104180,E.T. Brown Drug Co.,Palmer's Cocoa Butter lotion 8.5 oz.,432828,4180,19947,,3,WALMART SUPERCENTER,3.87,3.99,79588.53,77194.89
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,001018104180,001018104180,E.T. Brown Drug Co.,Palmer's Cocoa Butter lotion 8.5 oz.,432828,4180,19947,,3,WALGREENS,7.49,3.99,79588.53,149403.03
39,PENSACOLA,,D8,MASS BEAUTY AIDS,004138809709,004138809709,Blistex Inc.,Stridex Maximum Medicated Pads 90 ct.,9022356,,690,,3,WALMART SUPERCENTER,3.97,6.49,4478.1,2739.3
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,WALMART SUPERCENTER,3.84,2.99,75162.62,96529.92
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,045893098246,045893098246,Unilever,Q-Tips Cotton Swab 750 ct,7265227,19772,9971,,3,WALGREENS,4.79,4.49,44769.79,47761.09
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,CVS PHARMACY,3.99,2.99,75162.62,100300.62
51,SAN DIEGO,,D8,MASS BEAUTY AIDS,005280048826,005280048826,Johnson & Johnson,Lubriderm Daily Moisture Lotion Normal to Dry Skin Fragrance Free 6 oz.,2267,48826,25138,,3,ALBERTSONS,3.99,2.99,75162.62,100300.62
